1120,52.4308,4.9153
1121,52.4305,4.9144
1127,52.4547,4.9093
1130,52495,5.0708
1131,52498,5.0707
1132,52.5024,5.0596
1135,52.5114,5.0522
1140,52.4583,5.0375
1141,52.4537,5.0365
1145,52.4734,5.0399
1150,52.4342,4.9958
1151,52433,4997
1153,52.4317,5.0376
1154,52.4271,5.0738
1156,52.4596,5106
1160,52.38,4.7458
1161,52.3787,4.7437
1165,52.3863,4.7505
1170,52.35,4.7667
1171,52.3388,4.7827
1175,52.3532,4757
1180,52.2667,4.8833
1181,52.31,4.8631
1182,52.3097,4.8467
1183,52.3095,4.8773
1184,52.2982,4.8958
1185,52294,4.8531
1186,52.2859,4.8667
1187,52.2811,4.8269
1188,52.2804,4.8502
1189,52.2594,4.8715
1190,52.3801,4.9759
1191,52.2947,4.9118
1200,52.2233,5.1764
1201,52.2233,5.1764
1202,52.2233,5.1764
1203,52.2233,5.1764
1204,52.2233,5.1764
1205,52.2233,5.1764
1206,52.2233,5.1764
1207,52.2233,5.1764
1208,52.2233,5.1764
1209,52.2233,5.1764
1210,52.2233,5.1764
1211,52.2235,5.1752
1212,52.2171,5.1956
1213,52.2116,5.1792
1214,52.2141,5.1692
1215,52.2136,5.1572
1216,52218,5.1419
1217,52.2301,5.1632
1218,52.2705,5.1372
1219,52.2233,5.1764
1220,52.2233,5.1764
1221,52.2277,5.1873
1222,52.2387,5.1823
1223,52.2279,5.1975
1230,52.2167,5.0667
1231,52.1998,5.1132
1240,52.2392,5.1069
1241,52.2383,5.1122
1243,52.2402,5.1232
1244,52.2605,5.1062
1250,52.2567,5.2278
1251,52.2542,5.2284
1252,52.2457,5.2352
1260,52.2725,5.2417
1261,52.2806,5.2581
1262,52.2938,5.2828
1270,52.2992,5.2417
1271,52.2996,5.2379
1272,52.2924,5.2222
1273,52.3008,5.2576
1274,52.2988,5.2697
1275,52291,5.2634
1276,52.2929,5.2504
1277,52.2972,5.2799
1300,52.3415,5.2223
1301,52.3109,5.1065
1302,52.3109,5.1065
1303,52.3109,5.1065
1304,52.3109,5.1065
1305,52.3109,5.1065
1306,52.3109,5.1065
1307,52.3109,5.1065
1308,52.3109,5.1065
1309,52.3987,5.2021
1310,52.3667,5.15
1311,52.3683,5179
1312,52.3736,5.1885
1313,52.3827,5.1984
1314,52.3801,5.2121
1315,52371,5.2176
1316,52.3859,5.2215
1317,52.3892,5.2338
1318,52.3819,5.2493
1319,52.3923,5.1759
1320,52.3109,5.1065
1321,52.3576,5.1824
1322,52.3495,5.1833
1323,52366,5.1954
1324,52.3644,5.2078
1325,52.3668,5.2366
1326,52.3691,5.2521
1327,52.3603,5.2593
1328,52.3733,5.2646
1329,52.3684,5.2742
1330,52.3109,5.1065
1331,52.4183,5.2677
1332,52.4086,5.2531
1333,52.3955,5.2651
1334,52.3954,5.2785
1335,52.4035,5292
1336,52.4038,5.3168
1337,52.3109,5.1065
1338,52.3877,5.2789
1339,52.3962,5.3021
1341,52358,5.2828
1343,52.3405,5.3036
1344,52.3109,5.1065
1345,52.3109,5.1065
1346,52.3109,5.1065
1347,52.3109,5.1065
1348,52.3109,5.1065
1349,52.3445,5316
1350,52.3167,5.1833
1351,52.3478,5.2189
1352,52.3441,5.2139
1353,52.3374,5.2093
1354,52338,5.2188
1355,52.3435,5.2274
1356,52.3388,5.2379
1357,52.3344,5.2297
1358,52.3342,5261
1359,52.3403,5195
1360,52.3167,5.1833
1361,52.3417,5.1411
1362,52.3534,5.1684
1363,52352,5.1491
1364,52.3837,5.1287
1380,52.3075,5.0417
1381,52.3044,5.0451
1382,52.3122,5.0351
1383,52.2987,5.0435
1384,52.3178,5.0379
1390,52.2725,4.9694
1391,52.2727,4.9718
1393,52.2743,5.0296
1394,52.2585,5.0502
1396,52.2469,4.9904
1398,52.3308,5.0662
1399,52.3246,5.1193
1400,52.2733,5.1611
1401,52.2781,5.1699
1402,52.2719,5.1742
1403,52.2666,5.1802
1404,52.2757,5.1621
1405,52.2768,5.1523
1406,52.2697,5.1551
1410,52.2958,5.1625
1411,52.2966,5.1584
1412,52285,5.1563
1420,52.2375,4.8264
1421,52.2389,4823
1422,52.2472,4.8251
1423,52.2334,4.8165
1424,52.2391,4.7886
1426,52.2082,4.8172
1427,52.2313,4.8336
1428,52.2273,4.7866
1430,52.2592,4.7597
1431,52.2629,4.7569
1432,52278,4.7961
1433,52.2351,4.7513
1435,52.2596,4.7125
1436,52.2741,4.7532
1437,52.2802,4.7347
1438,52.2871,4.7831
1440,52505,4.9597
1441,52.5023,4.9528
1442,52.5143,4.9616
1443,52.5086,4.9706
1444,52523,4.9633
1445,52.5025,4.9821
1446,52511,4.9935
1447,52.4916,4.9677
1448,52.4976,4.9381
1451,52.4796,4.9244
1452,52.4654,4.9532
1454,52.4317,4.9541
1456,52502,4.9053
1458,52.5306,4.8409
1460,52.5167,4.9458
1461,52.5194,4.9416
1462,52.5487,4915
1463,52.5864,4.9359
1464,52.5592,4.88
1470,52.5283,4.9806
1471,52527,4.9835
1472,52.5349,5.0155
1473,52.5633,5.0271
1474,52.5717,4.9972
1475,52.5876,4.9759
1476,52.5972,5.0161
1477,52.5455,4.9797
1481,52.5039,5.0228
1482,52.4817,5.0012
1483,52.5562,4.8458
1484,52.5608,4834
1485,52.5718,4.8346
1486,52.5544,4.7961
1487,52.5484,4.8118
1488,52.5424,4.7984
1489,52.5462,4.7752
1500,52.44,4825
1501,52.4377,4.8327
1502,52.4459,4.8267
1503,52.4474,4.8408
1504,52437,4.8502
1505,52.4307,4.8401
1506,52442,4.8187
1507,52.4416,4.8045
1508,52.4583,4823
1509,52469,4.8347
1510,52.4392,4.8764
1511,52.4397,4.8754
1520,52.4908,4.7903
1521,52.5182,4.7818
1525,52.5171,4.7833
1530,52495,4.8056
1531,52.4966,4.81
1534,52.5171,4.7919
1536,52.5301,4.7811
1540,52.4592,4.8069
1541,52.4543,4.8013
1544,52.4744,4.8024
1546,52.5073,4.8517
1550,52.4642,4.7722
1551,52.4535,4.7745
1560,52.4992,4.7625
1561,52.5004,4.7661
1562,52.5055,4.7587
1566,52.4938,4.7638
1567,52.4901,4.7495
1600,52.7033,5.2917
1601,52.7026,5.2846
1602,52.7133,5.2741
1606,52.6663,5.2112
1607,52.66,5.1864
1608,52.6394,5159
1609,52.6397,5.1971
1610,52.6967,5.2403
1611,52.6947,5.2441
1613,52.6941,5.2246
1614,52.6981,5.2048
1616,52.6945,5.1778
1617,52.6846,5.1333
1619,52.7439,5211
1620,52.6425,5.0597
1621,52.6404,5.0598
1622,52.6398,5.0339
1623,52.6437,5.0713
1624,52.6489,5.0627
1625,52.6563,5.0542
1626,52.6425,5.0597
1627,52.6415,5.0979
1628,52.6528,5.0936
1630,52.6008,4.9681
1631,52.6022,4.9717
1633,52.6201,4.9536
1634,52.6219,5.0129
1636,52.6006,4889
1640,52.6508,4.9431
1641,52.6476,4.9402
1642,52.6497,4.9487
1643,52.6577,4.9418
1645,52.6283,4.8996
1646,52.6234,4.8762
1647,52.6414,4.9991
1648,52.6287,4.9495
1650,52.6642,4.9833
1651,52.6642,4.9833
1652,52.6645,4.9768
1654,52.7029,5.0266
1655,52.7051,5.0034
1657,52.7307,5.0174
1658,52.7478,5.0179
1660,52.7267,4.9944
1661,52734,4.9855
1662,52.7247,4.9972
1663,52.7217,4.9993
1670,52.7717,5.1056
1671,52.7667,5.1048
1674,52.7587,5.0765
1676,52.7413,5.0551
1678,52.7254,5.0906
1679,52717,5.0738
1680,52.7075,5.1403
1681,52.7047,5148
1682,52.6976,5.1102
1683,52.7072,5.1391
1684,52.7004,5.1247
1685,52676,5.0608
1686,52.6773,5.0603
1687,52.6829,5.0216
1688,52.6924,5.0555
1689,52.6683,5.0665
1691,52.7068,5.0989
1692,52.7186,5.1162
1693,52.7354,5.1469
1695,52.6616,5.0863
1696,52.6686,5116
1697,52.6371,5.1224
1700,52.6667,4.85
1701,52.6733,4.8504
1702,52.6651,4839
1703,52.6594,4.8259
1704,52.6755,4.8253
1705,52.6477,4.8224
1706,52.6685,4.8646
1710,52.6583,4.8847
1711,52.6571,4.8822
1713,52.6748,4.9033
1715,52.6997,4.9531
1716,52.7056,4.9459
1718,52717,4.9382
1719,52747,4.9549
1720,52.6742,4.8056
1721,52.6792,4.8032
1722,52.6913,4.8081
1723,52.7018,4.8088
1724,52.7119,4805
1730,52.7542,4.9028
1731,52.7541,4903
1732,52.7692,4.8819
1733,52.7406,4.8979
1734,52.7184,4.8766
1735,52.7405,4.8561
1736,52.7415,4.8391
1738,52.7274,4.8299
1740,52.7875,4.7986
1741,52.7912,4.8008
1742,52.7836,4.7901
1744,52.7652,4.7497
1746,52.7469,4778
1747,52.7371,4.7528
1749,52.7207,4.7343
1750,52.8025,4.7583
1751,52.8037,4.7562
1752,52.7822,4.7211
1753,52.7892,4697
1754,52.7514,4.6956
1755,52.7671,4.6617
1756,52.8361,4.7566
1757,52.8315,4.8066
1759,52.8439,4.7055
1760,52.8608,4.8361
1761,52.8622,4824
1764,52.8885,4.8091
1766,52835,4.8643
1767,52.7933,4.8911
1768,52.7873,4.8566
1769,52.7713,4.8293
1770,52.8508,5.0264
1771,52.8512,5.0334
1773,52.8417,5.0826
1774,52.8472,4.9702
1775,52.8052,4.9997
1777,52.9089,4.9644
1778,52.8923,4.9294
1779,52.9329,5.0269
1780,52.9533,4.7597
1781,52.9563,4.7681
1782,52957,4.7543
1783,52.9433,4.7354
1784,52.9394,4.7445
1785,52.9377,4.7735
1786,52.92,4.7863
1787,52.8961,4.7382
1788,52.8896,4.7421
1789,52.9528,4.7275
1790,53.0542,4.7972
1791,53.0565,4.7945
1792,53.0399,4846
1793,53077,4.8219
1794,53.0904,4877
1795,53.1461,4848
1796,53.0917,4.7651
1797,53024,4.7622
1800,52.6317,4.7486
1801,52.6317,4.7486
1802,52.6317,4.7486
1803,52.6317,4.7486
1804,52.6317,4.7486
1805,52.6317,4.7486
1806,52.6317,4.7486
1807,52.6317,4.7486
1808,52.6317,4.7486
1809,52.6317,4.7486
1810,52.6317,4.7486
1811,52.6309,4.7487
1812,52.6144,4759
1813,52.6203,4.7531
1814,52.6225,4.7428
1815,52.6318,4.7368
1816,52.6321,4.7247
1817,52.6423,4.7339
1818,52.6317,4.7486
1819,52.6317,4.7486
1820,52.6317,4.7486
1821,52.6272,4.7624
1822,52.6521,4.7771
1823,52.6346,4761
1824,52.6446,4.7551
1825,52657,4.7524
1826,52.6569,4.7643
1827,52.6689,4.7651
1829,52.6331,4.7761
1830,52.6825,4.7417
1831,52673,4.7538
1832,52.6846,4.7395
1834,52.66,4786
1840,52.6133,4.8208
1841,52614,4.8207
1842,52.6341,4.8354
1843,52.5825,4.8476
1844,52581,4.8083
1846,52.5803,4.7792
1847,52.5982,4.7784
1850,52.6,4.7
1851,52.5977,4.7113
1852,52.6022,4.6937
1853,52.5917,4.7
1860,52.6692,4.7042
1861,52.6669,4.7003
1862,52.67,4.7136
1865,52.6617,4.6322
1870,52.7017,4.6972
1871,52.7055,4.6945
1873,52.7223,4.6678
1900,52.5483,4.6694
1901,52.5528,4.6636
1902,52.5492,4.6794
1906,52.5719,4.6946
1910,52.5292,4.7097
1911,52.5253,4.7085
1920,52.5608,4.7333
1921,52.5618,4.7329
1930,52.6183,4.6236
1931,52.6183,4.6259
1934,52.6247,4.6555
1935,52.5949,4654
1940,52.4833,4.6569
1941,52.4831,4.6581
1942,52.4825,4.6511
1943,52.4877,4.6475
1944,52.4921,4.6533
1945,52.4965,4.6631
1946,52.4922,4.6749
1947,52.4858,4.6644
1948,52.4833,4.6793
1949,52.4932,4.5948
1950,52.4717,4.6472
1951,52.4733,4.6413
1960,52.5167,4.6667
1961,52.5114,4.6707
1962,52.5125,4.6774
1963,52.5176,4.6856
1964,52.5085,4.6641
1965,52.5022,4.6676
1966,52.4966,4.6809
1967,52.4976,4.6926
1968,52.5219,4.6551
1969,52.5075,4.6472
1970,52.46,4.6167
1971,52.4578,4.6248
1972,52.4592,4.6119
1973,52.4554,4.6014
1974,52.4496,4.5925
1975,52.4622,4595
1976,52.4557,4.5777
1980,52.46,4.65
1981,52.4534,4.6572
1985,52.4466,4.6384
1990,52.5106,4.6515
1991,52.4332,4.6597
1992,52.4283,4.6677
2000,52.3667,4.65
2001,52.3667,4.65
2002,52.3667,4.65
2003,52.3667,4.65
2004,52.3667,4.65
2005,52.3667,4.65
2006,52.3667,4.65
2007,52.3667,4.65
2008,52.3667,4.65
2009,52.3667,4.65
2010,52.3667,4.65
2011,52.3812,4.6361
2012,52.3713,4.63
2013,52.3825,4.6242
2014,52.3733,4.6149
2015,52.3826,4611
2016,52.3667,4.65
2017,52.3667,4.65
2018,52.3667,4.65
2019,52.3812,4634
2020,52.3667,4.65
2021,52.3927,4.6434
2022,52.4018,4.6499
2023,52.3963,4.6332
2024,52.4062,4.6396
2025,52.4148,4.6493
2026,52.4183,4.6533
2027,52.3667,4.65
2028,52.3667,4.65
2029,52.3667,4.65
2030,52.3667,4.65
2031,52.3905,4.6568
2032,52.3787,4.6526
2033,52.3757,4.6575
2034,52.3613,4.6464
2035,52.3644,4.6596
2036,52.3515,4.6517
2037,52356,4.6618
2040,52.3725,4.5292
2041,52.3788,4.5405
2042,52.3712,4.5322
2050,52.3917,4.6139
2051,52.3922,4.6088
2060,52.3833,4.6833
2061,52.4076,4.6207
2063,52.4141,4.6775
2064,52.4122,4.6879
2065,52.3887,4.6847
2070,52.4342,4.6403
2071,52.4338,4.6418
2080,52.4208,4.6306
2081,52.4208,4.6306
2082,52.4189,4.6305
2100,52.3458,4.6208
2101,52.3524,4.6192
2102,52.3534,4.6296
2103,52.3421,4.6262
2104,52.3318,4.6126
2105,52.3477,4.6059
2106,52.3576,4.6081
2110,52.3617,4.5972
2111,52.3639,4.5952
2114,52.3205,4.5773
2116,52.3654,4.5716
2120,52.3208,4.5986
2121,52.3212,4.5976
2130,52.3025,4.6889
2131,52.3079,4.6842
2132,52299,4.6956
2133,52.3106,4.6691
2134,52312,4647
2135,52.2981,4.6641
2136,52.3139,4619
2140,52.3508,4.6778
2141,52.3557,4681
2142,52.3344,4.6384
2143,52.3597,4.7248
2144,52.2868,4.5957
2150,52.2642,4.6306
2151,52.2665,4617
2152,52.2746,4.6276
2153,52.2609,4.6391
2154,52.2403,4.6819
2155,52.2321,4671
2156,52222,4.6449
2157,52.2326,4.5926
2158,52.2209,4.56
2159,52.2132,4.5609
2160,52.26,4.5569
2161,52.2571,4.5559
2162,52.2462,4.5594
2163,52.2663,4.5609
2165,52.2561,4.5736
2170,52225,4.5222
2171,52.2149,4.5144
2172,52.2226,4.5269
2180,52.2908,4.5833
2181,52.2952,4.5871
2182,52.2896,4.5781
2190,52.3025,4.5444
2191,52.3021,4.5438
2200,52.2358,4.4472
2201,52.2319,4.4442
2202,52.2447,4.4353
2203,52241,4452
2204,52.2724,4.4744
2210,52.2617,4.4931
2211,52294,4.5177
2212,52.2748,4.4952
2215,52.2249,4.4889
2216,52.2301,4.4903
2220,52035,4.45
2221,52.2089,4.4201
2222,52.2016,4.4329
2223,52.1908,4.4231
2224,52198,4.4135
2225,52.2027,4.3988
2230,52.19,4.4417
2231,52.1907,4.4407
2232,52194,4.4492
2235,52.1777,4.4368
2240,52.1458,4.4028
2241,52.1475,4.4089
2242,52.1449,4.3951
2243,52126,4.3727
2244,52.1116,4.3542
2245,52.1155,4379
2250,52.1275,4.4486
2251,52.1235,4.4516
2252,52.1245,4.4395
2253,52.1398,4.4576
2254,52129,4.4362
2260,52.0883,4.3944
2261,52.0968,4.3894
2262,52.0914,4.3879
2263,52.0973,4.4004
2264,52.0892,4.3973
2265,52.0844,4.3993
2266,52.0841,4.4196
2267,52.0587,4.3568
2268,52.0883,4.3944
2270,52.0742,4.3597
2271,52072,4369
2272,52.0845,4.3747
2273,52.0793,4.3587
2274,52.0744,4.3505
2275,52.0628,4.3513
2280,52.0167,4.3333
2281,52.0577,4.3411
2282,52.0521,4.3352
2283,52.0432,4.3232
2284,52.0397,4.3148
2285,52.0356,4.3045
2286,52.0265,4.3154
2287,52.0328,4.3221
2288,52.0338,4.3341
2289,52.0335,4.3491
2290,52.0242,4.2708
2291,52024,4.2754
2292,52.0189,4.2886
2295,52.0145,4.2563
2300,52.1583,4.4931
2301,52.1583,4.4931
2302,52.1583,4.4931
2303,52.1583,4.4931
2304,52.1583,4.4931
2305,52.1583,4.4931
2306,52.1583,4.4931
2307,52.1583,4.4931
2308,52.1583,4.4931
2309,52.1583,4.4931
2310,52.1583,4.4931
2311,52.1564,4.4897
2312,52.1609,4.4932
2313,52.1508,4.4988
2314,52.1514,4.5158
2315,52.1633,4.5095
2316,52.1671,4.4959
2317,52.1761,4.5086
2318,52.1808,4.5027
2319,52.1583,4.4931
2320,52.1583,4.4931
2321,52.1479,4484
2322,52.1345,4.4931
2323,52.1352,4.4801
2324,52145,4.4717
2325,52.1583,4.4931
2326,52.1583,4.4931
2327,52.1583,4.4931
2328,52.1583,4.4931
2329,52.1583,4.4931
2330,52.1583,4.4931
2331,52.1511,4.4507
2332,52.1592,4.4645
2333,52.1693,4.4732
2334,52.1725,4.4818
2340,52.18,4.4694
2341,52.1811,4475
2342,52.1767,4.4546
2343,52.1909,4.4757
2350,52.1583,4.5292
2351,52.1475,4.5308
2352,52.1609,4.5243
2353,52.1657,4.5337
2355,52.1697,4.5815
2360,52.1967,4.5028
2361,52197,4.5024
2362,52.1923,4.5426
2370,52.2033,4.6333
2371,52.2009,4.6302
2374,52.1845,4.5573
2375,52.1935,4.5836
2376,52.2084,4.6176
2377,52.2117,4.6429
2380,52.12,4.4958
2381,52.1192,4.4984
2382,52.1417,4.5266
2390,52.0967,4.5861
2391,52.0945,4.5935
2394,52.1283,4589
2396,52.1334,4.6021
2400,52135,4.6597
2401,52151,4.6535
2402,52.1472,4.6676
2403,52146,4.6806
2404,52.1346,4.6498
2405,52.1297,4.6611
2406,52.1304,4.6672
2407,52.1146,4.6906
2408,52.1205,4.6495
2409,52.1032,4.6366
2410,52.0825,4.75
2411,52.0823,4.7498
2412,52.0759,4.7634
2415,52.0782,4.8143
2420,52.1508,4.7764
2421,52.1491,4774
2430,52.1675,4.8278
2431,52.1659,4.8276
2432,52.1709,4.8532
2435,52.1846,4.7928
2440,52.1967,4.7569
2441,52197,4.7558
2445,52.1411,4.7272
2450,52.2242,4.6694
2451,52.2128,4.7247
2460,52.1658,4.7069
2461,52.1776,4.7119
2465,52.1954,4.6708
2470,52.1058,4.7264
2471,52.1056,4.7267
2480,52.17,4.6361
2481,52.1701,4.6348
2490,52.0767,4.2986
2491,52069,4.3886
2492,52.0659,4.4099
2493,52061,4398
2494,52.0767,4.2986
2495,52.0614,4.3646
2496,52048,4.3766
2497,52.0366,4.3643
2498,52033,4.3835
2499,52.0767,4.2986
2500,52.0364,4.3017
2501,52.0364,4.3017
2502,52.0364,4.3017
2503,52.0364,4.3017
2504,52.0364,4.3017
2505,52.0364,4.3017
2506,52.0364,4.3017
2507,52.0364,4.3017
2508,52.0364,4.3017
2509,52.0364,4.3017
2510,51.58,4.3233
2511,52078,4318
2512,52.0736,4.3059
2513,52.0787,4.3013
2514,52.0852,4.3101
2515,52.0724,4.3205
2516,52.0661,4.3337
2517,52.0845,4.2831
2518,52081,4.2942
2519,52.0767,4.2986
2520,52.0767,4.2986
2521,52.0637,4.3186
2522,52.0605,4.3269
2523,52.0567,4.3192
2524,52.0532,4.3144
2525,52.0637,4.3022
2526,52.0679,4.3076
2527,52.0767,4.2986
2528,52.0767,4.2986
2529,52.0767,4.2986
2530,52.0767,4.2986
2531,52.0532,4.3022
2532,52.0476,4.2969
2533,52.0503,4.2901
2534,52.0767,4.2986
2535,52.0767,4.2986
2536,52.0767,4.2986
2537,52.0767,4.2986
2538,52.0767,4.2986
2539,52.0767,4.2986
2540,52.0767,4.2986
2541,52.0465,4.2768
2542,52.0368,4.2668
2543,52.0398,4.2604
2544,52044,4.2567
2545,52049,4.2728
2546,52.0584,4.2738
2547,52.0617,4.2675
2548,52.0287,4.2904
2549,52.0767,4.2986
2550,52.0767,4.2986
2551,52.0588,4.2366
2552,52.0544,4.2477
2553,52.0482,4.2295
2554,52.0675,4225
2555,52.0643,4.2379
2556,52.0767,4.2986
2557,52.0767,4.2986
2558,52.0767,4.2986
2559,52.0767,4.2986
2560,52.0767,4.2986
2561,52.0757,4.2765
2562,52.0747,4.2817
2563,52.0729,4.2713
2564,52.0679,4.2568
2565,52.0766,4263
2566,52.0789,4.2546
2567,52.0767,4.2986
2568,52.0767,4.2986
2569,52.0767,4.2986
2570,52.0767,4.2986
2571,52.0693,4.2874
2572,52.0644,4.2939
2573,52.0652,4.2843
2574,52.0644,4.2771
2575,52.0767,4.2986
2576,52.0767,4.2986
2577,52.0767,4.2986
2578,52.0767,4.2986
2579,52.0767,4.2986
2580,52.0767,4.2986
2581,52.0915,4.2695
2582,52.0928,4.2765
2583,52.0952,4.2644
2584,52.1034,4.2781
2585,52.0919,4.3021
2586,52.1093,4.2801
2587,52.1113,4.2903
2588,52.0767,4.2986
2589,52.0767,4.2986
2590,52.0767,4.2986
2591,52.0946,4.3642
2592,52.0925,4355
2593,52086,4.3419
2594,52.0918,4342
2595,52.0815,4.3326
2596,52.0937,4.3205
2597,52.1023,4.3199
2600,52.0067,4.3556
2601,52.0067,4.3556
2602,52.0067,4.3556
2603,52.0067,4.3556
2604,52.0067,4.3556
2605,52.0067,4.3556
2606,52.0067,4.3556
2607,52.0067,4.3556
2608,52.0067,4.3556
2609,52.0067,4.3556
2610,52.0067,4.3556
2611,52.0117,4.3597
2612,52.0177,4364
2613,52.0089,4.3491
2614,52.0081,4.3359
2615,52.0067,4.3556
2616,52.0208,4373
2617,52.0067,4.3556
2618,52.0067,4.3556
2619,52.0067,4.3556
2620,52.0067,4.3556
2621,52.0067,4.3556
2622,51.9817,4.3448
2623,51.9838,4.3609
2624,51.9959,4.3553
2625,51.9925,4.3419
2626,51979,4.3594
2627,51.9985,4.3633
2628,52003,4.3747
2629,51988,4.3778
2630,52045,4.3958
2631,52044,4.3962
2632,52.0489,4.3945
2635,52.0023,4.3283
2636,51.9749,4.3181
2640,52.0167,4.4375
2641,52.0191,4.4342
2642,52.0109,4.4485
2643,52.0042,4.4426
2645,52.0044,4.3949
2650,52.0028,4.3376
2651,51.9942,4.4758
2652,51.9937,4.4636
2660,51.99,4.4986
2661,51.9887,4.5035
2662,51.9904,4.4914
2665,52.0122,4.5368
2670,51.9942,4.2097
2671,51.9935,4207
2672,51.9929,4.2158
2673,52.0008,4.2016
2675,52.0076,4.2305
2676,51.9576,4.2161
2678,51.9766,4.2484
2680,52.0258,4175
2681,52.0256,4.1761
2684,52.0302,4.1685
2685,52.0246,4.2207
2690,52.0017,4.1653
2691,51.9979,4.1666
2692,51.9981,4.1639
2693,52.0002,4179
2694,52.0071,4.1662
2700,52.0575,4.4931
2701,52.0575,4.4931
2702,52.0575,4.4931
2703,52.0575,4.4931
2704,52.0575,4.4931
2705,52.0575,4.4931
2706,52.0575,4.4931
2707,52.0575,4.4931
2708,52.0575,4.4931
2709,52.0575,4.4931
2710,52.0575,4.4931
2711,52.0617,4.4926
2712,52.0514,4.4991
2713,52.0547,4.4853
2714,52.0575,4.4931
2715,52.0557,4.4744
2716,52.0573,4.4647
2717,52.0668,4.4751
2718,52.0402,4.4938
2719,52.0417,4.4737
2720,52.0575,4.4931
2721,52058,4.5426
2722,52.0566,4.5061
2723,52.0631,4.5185
2724,52.0653,4.5087
2725,52.0735,4.4983
2726,52.0677,4.4877
2727,52.0716,4.5123
2728,52.0753,4.5219
2729,52.0637,4.5354
2730,52.0775,4.5444
2731,52.0769,4547
2735,52.0908,4.5301
2740,52045,4.6514
2741,52.0451,4.6557
2742,52.0436,4.6433
2743,52.0369,4.6367
2750,52.0442,4575
2751,52.0454,4.5786
2752,52.0341,4.5856
2760,52.0536,4.5313
2761,52.0083,4.5838
2770,52075,4.6556
2771,52.0744,4.6562
2800,52.0167,4.7083
2801,52.0118,4708
2802,52.0067,4.6997
2803,52.0241,4.6962
2804,52.0324,4.7081
2805,52.0205,4.7189
2806,52.0126,4.7225
2807,52.0099,4.7453
2808,52.0049,4.7204
2809,52.0045,4.6844
2810,52.0467,4725
2811,52047,4.7222
2820,51.9725,4.7736
2821,51.9724,4.7688
2825,51949,4.7186
2830,51.9842,4.6778
2831,51.9852,4.6785
2840,51.9867,4.6681
2841,51991,4666
2850,52,4.7833
2851,52.0009,4.7774
2855,51.9764,4.8212
2860,51.9342,4.7861
2861,51.9336,4.7862
2865,51.9278,4.8088
2870,51.9475,4.8486
2871,51.9487,4.8489
2872,51.9476,4.8703
2900,51.9292,4.5778
2901,51917,4.5651
2902,51.9251,4.5786
2903,51931,4.5911
2904,51.9335,4.6075
2905,51.9397,4.6001
2906,51935,4.5684
